Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
1050200.00 130821.641 3815.00122 17122.8457 3547.86011 27949.3457 2967.83740 775.107910 -17.1099339 52.2546196 -247.339706
1050400.00 130821.641 4373.65430 17103.9531 3396.78271 28845.2285 2841.70044 747.656128 -17.1099339 53.3826714 -245.956406
1050600.00 130821.641 4382.48926 16813.4414 3416.86914 28591.6582 2895.16870 707.342712 -17.1099339 57.8829117 -243.525116
1050800.00 130821.641 4595.30322 17320.2402 3474.31738 29561.9355 2941.17456 723.754272 -17.1099339 52.8929138 -243.504364
1051000.00 130821.641 3495.69141 16972.5020 3475.74829 27117.6777 2962.68140 701.069702 -17.1099339 54.0410843 -242.043777
1051200.00 130821.641 2994.86890 17026.8613 3332.08472 26072.8555 2824.22363 695.380066 -17.1099339 54.4630127 -241.982086
1051400.00 130821.641 2575.25952 17268.3945 3659.56006 25841.2910 3146.20752 702.961548 -17.1099339 53.6872787 -243.296249
1051600.00 130821.641 3106.90601 17117.6953 3347.86816 26393.2285 2818.41162 712.068298 -17.1099339 57.3527184 -239.964325
1051800.00 130821.641 3711.20142 17262.0137 3286.78613 27629.3984 2772.93579 701.776611 -17.1099339 54.8849907 -242.811157
1052000.00 130821.641 3410.68970 17148.1133 3714.00562 27369.3711 3181.16431 724.366028 -17.1099339 53.4266739 -244.951126
1052200.00 130821.641 3273.45801 17079.1855 3358.62378 26683.2363 2875.26318 676.313477 -17.1099339 54.4540024 -247.406876
1052400.00 130821.641 3887.57666 17044.6855 3365.59790 27827.3887 2850.93384 712.992065 -17.1099339 51.6474533 -249.975616
1052600.00 130821.641 4181.12988 17272.4668 3516.92041 28766.5645 2991.35474 719.302551 -17.1099339 54.5952682 -248.331955
1052800.00 130821.641 3414.46704 16764.5312 3485.50342 26764.4941 2957.33643 721.423096 -17.1099339 54.4975815 -247.753586
1053000.00 130821.641 3280.32202 17041.1191 3486.84912 26786.4922 2967.70337 718.167847 -17.1099339 50.0988388 -249.120865
1053200.00 130821.641 2895.84741 17059.0449 3300.63330 25884.6621 2786.42114 708.685059 -17.1099339 53.1161957 -247.589035
1053400.00 130821.641 2982.01172 16859.2656 3329.96924 25878.6133 2822.40649 701.526733 -17.1099339 53.5303078 -247.494507
1053600.00 130821.641 3281.06177 17150.8301 3428.54443 26839.3105 2911.43701 713.440247 -17.1099339 51.2130966 -247.545975
1053800.00 130821.641 3990.47485 16972.2773 3392.94189 27978.6445 2891.51318 699.146240 -17.1099339 50.2469521 -247.964600
1054000.00 130821.641 3624.45020 16708.3789 3317.02515 26940.4902 2746.52686 766.147217 -17.1099339 51.1164017 -246.765457
1054200.00 130821.641 3669.23242 16995.8438 3411.20752 27407.5781 2891.65698 714.548157 -17.1099339 51.1350975 -246.132812
1054400.00 130821.641 3405.73340 17136.6270 3480.62671 27115.0508 2932.09668 743.496826 -17.1099339 51.2417679 -246.208755
1054600.00 130821.641 2314.62842 16951.9336 3248.26416 24616.2754 2723.27881 716.068665 -17.1099339 53.8077583 -244.891037
1054800.00 130821.641 3000.73413 17260.1738 3401.53540 26386.8086 2840.40649 749.052795 -17.1099339 55.2477531 -243.171555
1055000.00 130821.641 4328.93896 17048.3066 3445.60059 28753.0879 2888.63086 746.375610 -17.1099339 52.7342262 -242.139984
1055200.00 130821.641 4416.40674 17134.6953 3150.69751 28711.4531 2604.70020 731.028870 -17.1099339 54.8976173 -239.929108
1055400.00 130821.641 4313.96338 17337.5742 3531.53125 29099.7148 2980.17944 739.995361 -17.1099339 53.6273918 -242.271072
1055600.00 130821.641 4324.53613 17064.4902 3368.52612 28683.7988 2842.72266 715.850830 -17.1099339 55.1136589 -245.160919
1055800.00 130821.641 3596.11646 16954.8281 3291.77832 27107.6348 2789.24512 692.832520 -17.1099339 54.6339569 -244.933304
1056000.00 130821.641 3217.85864 17100.1934 3642.92969 26882.4746 3080.04150 744.032043 -17.1099339 60.0235977 -241.167511
1056200.00 130821.641 2754.94800 16950.6055 3566.56567 25773.3359 3015.60352 726.716309 -17.1099339 64.1145020 -239.868637
1056400.00 130821.641 3236.48389 16842.3887 3602.55542 26619.8301 3078.84277 706.157288 -17.1099339 60.0961113 -242.540787
1056600.00 130821.641 3760.40894 16918.4238 3654.32886 27747.2363 3160.03735 687.764404 -17.1099339 53.4336128 -246.906601
1056800.00 130821.641 4413.21729 16900.4785 3541.99292 28862.4473 3047.12061 696.713257 -17.1099339 49.1108780 -250.951752
1057000.00 130821.641 3735.10278 16974.8965 3229.20630 27330.3047 2730.66211 705.023804 -17.1099339 47.2355156 -253.714966
1057200.00 130821.641 4080.32812 17173.5508 3434.79663 28393.2031 2971.04126 665.659180 -17.1099339 51.3769875 -253.280853
1057400.00 130821.641 4233.41162 17103.7812 3143.80200 28324.5078 2664.05420 685.665222 -17.1099339 47.9897232 -253.907074
1057600.00 130821.641 3753.60352 16967.4863 3523.35327 27652.3379 3036.80127 690.783081 -17.1099339 47.8958206 -252.126892
1057800.00 130821.641 3999.41479 17136.0859 3435.70508 28202.2734 2909.59155 736.924011 -17.1099339 42.6686707 -253.478943
1058000.00 130821.641 3769.43237 17056.7852 3215.67822 27464.1621 2715.56787 699.727661 -17.1099339 51.9080505 -251.525253
1058200.00 130821.641 2852.70898 17456.4336 3445.83203 26344.9473 2941.94263 702.898071 -17.1099339 53.9440575 -252.952682
1058400.00 130821.641 3503.34229 17136.5352 3340.62793 27161.1875 2865.12866 677.698364 -17.1099339 50.5653687 -252.764465
1058600.00 130821.641 3634.78979 16993.1895 3286.74219 27214.7461 2797.73438 684.128967 -17.1099339 55.4005013 -250.521759
1058800.00 130821.641 4528.74268 17259.6504 3587.07568 29487.1113 3047.44702 730.554260 -17.1099339 58.6838074 -249.609451
1059000.00 130821.641 3594.57739 17170.3242 3386.78003 27415.1973 2887.56641 697.069458 -17.1099339 51.9141273 -249.769913
1059200.00 130821.641 2598.85742 17120.6016 3146.84326 25225.8047 2683.65137 660.356567 -17.1099339 50.7480888 -247.912796
1059400.00 130821.641 3139.52515 17087.2441 3658.02881 26735.1719 3104.95898 741.294128 -17.1099339 56.2522240 -244.476501
1059600.00 130821.641 3095.64331 17103.7344 3420.83423 26430.7441 2903.91772 705.740356 -17.1099339 56.2605820 -245.084335
1059800.00 130821.641 3729.83179 17118.2441 3282.31201 27516.7012 2782.06592 693.572021 -17.1099339 51.5610046 -244.886902
1060000.00 130821.641 4290.95801 17223.4258 3751.91797 29162.0605 3207.54517 737.744934 -17.1099339 50.5625763 -243.934616
1060200.00 130821.641 4891.50537 17033.3105 3579.94946 29945.7617 3075.03394 691.356079 -17.1099339 56.6609917 -243.101456
1060400.00 130821.641 5184.24365 17104.6445 3333.71191 30329.3730 2775.16870 743.802002 -17.1099339 57.3733215 -242.632294
1060600.00 130821.641 3548.74731 17188.1152 3664.63574 27623.4043 3131.55420 720.864319 -17.1099339 57.2105446 -244.993225
