Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
1850200.00 125965.469 5957.14307 17045.6582 4275.93994 32265.3301 3055.52246 1408.43237 -17.7695484 57.8512726 -245.866348
1850400.00 125965.469 6131.13574 17003.7812 4164.08691 32431.2363 3034.05737 1324.81177 -17.7695484 52.2244034 -247.006897
1850600.00 125965.469 6312.90723 16956.1621 4106.64062 32660.1016 2938.72070 1360.46704 -17.7695484 54.8732376 -247.420410
1850800.00 125965.469 6037.56592 16887.0859 4212.25391 32190.8125 3065.69678 1336.11743 -17.7695484 55.2829323 -244.843124
1851000.00 125965.469 5726.44482 16942.0078 4038.33252 31500.2598 2899.75073 1325.10583 -17.7695484 56.5753212 -243.099533
1851200.00 125965.469 5170.43018 16966.8555 3941.58667 30406.9199 2759.50000 1366.02905 -17.7695484 59.5298386 -243.472214
1851400.00 125965.469 6550.72119 17107.2305 4238.01514 33379.4258 3035.93359 1386.38306 -17.7695484 59.4430008 -243.744415
1851600.00 125965.469 5097.35596 16995.7305 4049.93286 30409.8984 2932.51440 1304.61572 -17.7695484 57.0565529 -244.253662
1851800.00 125965.469 4837.45654 17132.4844 3960.70923 29979.9746 2855.23267 1291.57605 -17.7695484 57.7990189 -243.898392
1852000.00 125965.469 6086.30127 17110.7949 4014.90845 32306.7090 2906.34692 1303.53284 -17.7695484 51.7650414 -246.736343
1852200.00 125965.469 6242.96729 17394.0527 3960.51489 32823.3828 2853.36206 1301.69385 -17.7695484 52.4850044 -247.025909
1852400.00 125965.469 5063.04395 16857.8301 4024.80029 30183.8320 2921.98608 1293.15137 -17.7695484 55.3215141 -245.658585
1852600.00 125965.469 5231.04004 16983.6504 4082.67139 30676.1465 2960.36108 1315.11646 -17.7695484 53.3413658 -246.147552
1852800.00 125965.469 3817.28589 16805.5664 4326.13770 28144.3516 3293.20605 1228.62000 -17.7695484 50.0740051 -245.762253
1853000.00 125965.469 5480.01318 17087.2051 3925.86597 31080.2793 2853.52002 1263.80957 -17.7695484 53.0993423 -244.562988
1853200.00 125965.469 7188.09229 17034.6562 4268.28809 34508.0273 3123.97485 1333.73169 -17.7695484 54.6292496 -244.047852
1853400.00 125965.469 6079.76221 17228.6719 3825.51685 32223.1816 2724.72119 1291.42236 -17.7695484 52.6380119 -243.264847
1853600.00 125965.469 5672.84863 16924.2148 3972.10645 31317.7812 2889.85034 1269.83020 -17.7695484 55.9945793 -243.568771
