Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
1950200.00 126926.922 4987.37598 17022.9434 3974.56421 30229.6348 2917.71460 1248.74719 -17.6349468 55.2780952 -247.175613
1950400.00 126926.922 5031.97705 16828.4434 3897.80640 30040.9375 2835.68628 1252.14026 -17.6349468 56.9676285 -246.987625
1950600.00 126926.922 5303.47168 17037.2871 3876.54077 30731.0801 2765.21069 1299.98071 -17.6349468 57.0465126 -245.697220
1950800.00 126926.922 5882.75195 17065.8340 4095.77783 32051.1680 2950.45068 1342.66284 -17.6349468 51.0822067 -248.417984
1951000.00 126926.922 5243.39160 16942.7344 3829.09131 30477.8633 2765.19214 1265.93347 -17.6349468 48.6411819 -250.675537
1951200.00 126926.922 5547.59619 17018.3066 3800.88501 31088.3418 2692.16309 1303.69702 -17.6349468 52.7181282 -247.693237
1951400.00 126926.922 3829.90698 17066.4902 4049.01929 28205.0488 2966.45068 1274.74048 -17.6349468 55.6869698 -247.858841
1951600.00 126926.922 4893.90625 16928.2480 4253.22412 30240.5762 3124.15552 1331.63379 -17.6349468 49.8417969 -252.406967
1951800.00 126926.922 5830.32227 17114.8164 3669.46460 31576.7832 2575.58276 1302.96289 -17.6349468 45.9261017 -255.007080
1952000.00 126926.922 5637.59766 17195.7734 4043.72437 31675.2500 2956.08740 1299.35925 -17.6349468 44.0142479 -255.736572
1952200.00 126926.922 5943.94922 17024.5664 4123.19287 32150.5977 2958.95996 1372.70093 -17.6349468 47.4760857 -255.944138
1952400.00 126926.922 4976.72900 16935.1445 3814.22485 29961.7871 2786.95288 1230.95996 -17.6349468 50.9039001 -254.591675
1952600.00 126926.922 5701.32031 16730.5625 4125.93018 31410.2012 2938.59814 1393.79358 -17.6349468 48.3730927 -254.834671
1952800.00 126926.922 5088.62305 17058.5977 4141.81055 30619.9531 3029.46924 1313.72156 -17.6349468 51.3169556 -252.697296
1953000.00 126926.922 4651.98633 16907.5664 4030.90942 29549.7637 2933.79346 1294.43958 -17.6349468 54.1358566 -251.459290
1953200.00 126926.922 4719.27051 16892.8203 4068.72998 29697.3887 2997.46167 1277.23315 -17.6349468 50.1516113 -256.116302
1953400.00 126926.922 5233.92578 17180.2812 4143.45898 31012.2559 3010.45801 1349.84802 -17.6349468 42.9334297 -259.780487
1953600.00 126926.922 4897.51514 17019.7949 3868.61597 29954.1953 2815.72974 1266.49927 -17.6349468 45.1781845 -258.791138
1953800.00 126926.922 5950.35156 16817.3125 4139.19141 31971.1914 3013.35742 1335.12036 -17.6349468 46.5098152 -255.796280
1954000.00 126926.922 5958.69043 16991.1035 4214.68896 32235.9199 3036.97900 1380.19653 -17.6349468 49.9824524 -252.469193
1954200.00 126926.922 4829.26855 17197.5820 4219.70703 30356.7441 3154.49731 1265.52197 -17.6349468 51.6405830 -251.952972
1954400.00 126926.922 5846.91211 16862.1758 4101.46924 31786.8594 2958.69434 1345.14880 -17.6349468 49.7071228 -252.081284
1954600.00 126926.922 4650.56104 17142.6738 4226.93359 29978.2559 3037.94238 1385.69104 -17.6349468 54.0028877 -250.702545
1954800.00 126926.922 4717.95068 17019.6328 4003.31177 29756.3379 2918.68384 1282.18665 -17.6349468 53.4520035 -251.010696
1955000.00 126926.922 5661.02832 17051.7246 3953.98340 31484.8301 2859.18481 1293.98706 -17.6349468 51.0717201 -250.260178
1955200.00 126926.922 5630.49170 17095.9961 4172.32520 31690.9199 3055.08740 1312.89233 -17.6349468 52.3501816 -248.004745
1955400.00 126926.922 5954.35254 16913.8008 3932.16162 31868.0566 2830.26099 1296.65930 -17.6349468 52.3165817 -247.075119
1955600.00 126926.922 5943.80664 17076.6621 4089.68091 32168.9180 3026.46606 1259.08154 -17.6349468 50.7305336 -246.597244
1955800.00 126926.922 5670.09180 17140.3496 4094.14648 31730.3984 3016.32080 1273.43091 -17.6349468 50.4063873 -246.011566
1956000.00 126926.922 4717.88770 16777.3809 4092.57739 29603.2344 2998.36523 1287.16028 -17.6349468 51.7851830 -244.733185
1956200.00 126926.922 5319.20215 17007.1973 4004.97607 30858.5430 2894.67432 1302.83728 -17.6349468 49.9260368 -242.461624
1956400.00 126926.922 5192.07129 17399.0176 3807.71460 30817.7715 2749.09106 1243.76245 -17.6349468 54.3396835 -239.478500
1956600.00 126926.922 4447.40820 16899.3223 3909.84399 29041.7578 2834.28491 1266.00696 -17.6349468 52.8306465 -243.278595
1956800.00 126926.922 4475.82910 16934.8809 4109.31787 29329.4004 2957.68286 1346.46619 -17.6349468 50.7589264 -245.590057
1957000.00 126926.922 5114.01270 17060.6270 3984.15918 30511.3281 2948.77759 1236.78040 -17.6349468 46.1937180 -247.592484
