Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
1800200.00 129351.930 4499.55664 17098.3145 3731.66528 29318.2363 2832.18140 1093.14685 -17.3043385 54.1054726 -247.768555
1800400.00 129351.930 4980.78564 16992.1035 3898.39893 30286.5820 3048.07275 1042.85486 -17.3043385 54.6404572 -247.169159
1800600.00 129351.930 4890.58301 16845.1777 3602.25146 29673.3438 2739.71436 1049.01794 -17.3043385 56.9138260 -243.394485
1800800.00 129351.930 4613.46777 16988.5664 4004.62646 29696.3398 3159.66138 1031.36975 -17.3043385 54.5042610 -240.908737
1801000.00 129351.930 4868.00928 16881.4824 3899.38965 29964.2012 3009.73535 1072.52185 -17.3043385 57.6394691 -240.506973
1801200.00 129351.930 5007.01855 17105.1660 3921.68921 30472.4219 3055.44141 1062.37585 -17.3043385 48.0073891 -244.135498
1801400.00 129351.930 4446.02637 17155.6719 3836.33325 29379.2793 3003.66089 1027.80054 -17.3043385 49.2667999 -244.395142
1801600.00 129351.930 3703.88599 17028.4395 3768.98169 27784.6738 2914.55640 1050.33313 -17.3043385 50.1342697 -246.041840
1801800.00 129351.930 4605.88184 17122.4355 3868.64258 29679.9141 2979.18555 1082.67078 -17.3043385 52.9834862 -246.197189
1802000.00 129351.930 4513.25928 17201.5566 3837.48682 29553.1504 2976.36670 1053.02844 -17.3043385 52.3290367 -244.237717
1802200.00 129351.930 5020.93115 16883.4141 3805.16748 30160.3926 2899.30566 1095.02014 -17.3043385 53.5260696 -242.684540
1802400.00 129351.930 4445.05371 17108.6074 3952.68848 29446.7344 3080.79126 1064.38452 -17.3043385 51.0651512 -243.552475
1802600.00 129351.930 5163.29346 16974.7363 3896.81665 30611.9258 3044.25635 1048.67383 -17.3043385 47.0975380 -243.211090
1802800.00 129351.930 4825.16992 16763.2031 3807.84888 29673.5664 2893.25073 1096.78137 -17.3043385 55.7900162 -237.973343
1803000.00 129351.930 4210.52344 17231.7910 3626.18506 28800.9824 2824.41577 983.640198 -17.3043385 56.7747612 -238.645645
1803200.00 129351.930 4476.24561 17066.7812 3901.41626 29412.4805 2958.49243 1125.78992 -17.3043385 56.5604210 -239.426605
1803400.00 129351.930 5128.44482 16646.2168 3807.95020 30128.7988 2953.02734 1036.64185 -17.3043385 56.1258965 -237.845016
