Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
1250200.00 132798.531 3469.79712 17144.4629 3422.11646 27286.6406 2916.99658 698.365112 -16.8552284 52.1142082 -245.359695
1250400.00 132798.531 3009.29565 16799.1523 3431.19312 26058.5391 2942.31226 682.291504 -16.8552284 52.1997566 -245.610382
1250600.00 132798.531 3370.93701 16897.5137 3370.55908 26796.6680 2893.06958 672.491028 -16.8552284 50.3605461 -245.362228
1250800.00 132798.531 3545.91846 17375.9355 3242.82910 27486.2539 2761.50830 675.063171 -16.8552284 50.9193192 -244.661819
1251000.00 132798.531 3069.58496 16849.2227 3441.87500 26236.0566 2886.59717 744.635742 -16.8552284 54.4788971 -243.836868
1251200.00 132798.531 2855.72266 16843.6230 3232.45312 25606.8418 2749.12744 677.459656 -16.8552284 50.3535004 -244.487289
1251400.00 132798.531 4153.52246 17095.4434 3391.75391 28531.4512 2918.53491 670.222839 -16.8552284 48.1489410 -245.152924
1251600.00 132798.531 3582.17749 16978.6230 3335.74683 27252.0820 2827.40161 698.959900 -16.8552284 52.4685097 -243.083099
1251800.00 132798.531 3022.78760 17271.7832 3484.90356 26611.0117 2969.33643 705.061707 -16.8552284 52.7524872 -242.247116
1252000.00 132798.531 3345.24170 17253.9824 3293.09375 27025.9082 2820.65503 658.938110 -16.8552284 55.5599327 -242.059402
1252200.00 132798.531 3423.18433 16963.1816 3448.14038 27041.1055 2908.69653 720.341492 -16.8552284 56.9745293 -237.872009
1252400.00 132798.531 4143.04932 17283.8086 3385.69360 28693.4707 2867.94824 685.807312 -16.8552284 63.5940170 -231.656174
1252600.00 132798.531 3441.54614 17145.6621 3541.37622 27352.3867 2984.80859 726.551025 -16.8552284 60.7059669 -230.689423
1252800.00 132798.531 2952.39722 17210.3535 3247.53662 26175.8867 2732.31567 689.930115 -16.8552284 57.4403763 -232.149506
1253000.00 132798.531 4000.01636 17313.6484 3432.87500 28493.4766 2875.75586 732.278870 -16.8552284 58.3210411 -233.480713
1253200.00 132798.531 4040.51025 17496.8574 3364.68750 28686.9258 2821.29224 716.712280 -16.8552284 60.4303894 -233.747223
1253400.00 132798.531 4423.18555 17129.3555 3266.13159 28962.0039 2768.90552 670.855286 -16.8552284 59.1174126 -232.746719
1253600.00 132798.531 3426.76270 16740.5625 3472.65161 26849.9297 2922.98828 729.868164 -16.8552284 55.0066872 -235.211487
1253800.00 132798.531 4079.24463 17011.0879 3586.95996 28498.4434 3026.93018 745.723999 -16.8552284 54.3099327 -240.003983
1254000.00 132798.531 3538.10962 17085.2461 3337.31299 27274.9238 2838.39038 683.516418 -16.8552284 54.7942047 -239.387894
1254200.00 132798.531 3230.56543 16861.2832 3375.51343 26493.5312 2862.80981 695.625366 -16.8552284 55.0074158 -237.928986
1254400.00 132798.531 3266.95288 17103.6426 3454.47559 26885.3242 2940.31396 696.486938 -16.8552284 54.7419243 -237.067368
1254600.00 132798.531 3655.85693 16819.0020 3370.22852 27269.6387 2842.43359 707.947266 -16.8552284 56.2562218 -236.408524
1254800.00 132798.531 3959.44800 16959.3535 3395.39771 28023.1328 2860.82178 714.762024 -16.8552284 56.7759209 -236.962051
1255000.00 132798.531 3301.53394 17184.4102 3403.46680 26982.0586 2890.04321 689.418945 -16.8552284 59.1210403 -235.116364
1255200.00 132798.531 3562.06494 16886.0469 3491.70532 27276.5117 2970.23779 701.397217 -16.8552284 55.7288818 -235.658600
1255400.00 132798.531 3063.96924 17326.4043 3472.58960 26733.0762 2939.14209 710.054565 -16.8552284 56.6355972 -233.242676
1255600.00 132798.531 3142.76343 16993.5293 3508.35620 26588.5703 2942.76294 738.756470 -16.8552284 60.9625320 -234.125671
1255800.00 132798.531 3991.21143 17058.5352 3416.95239 28205.3887 2857.61548 731.769043 -16.8552284 61.1500854 -233.582184
1256000.00 132798.531 4514.37354 17095.6406 3684.50562 29523.2695 3128.79980 727.759338 -16.8552284 60.2546806 -232.308334
1256200.00 132798.531 3889.87012 17001.2090 3459.16699 27994.0059 2895.11206 731.564453 -16.8552284 62.9292488 -230.438873
1256400.00 132798.531 3489.26172 16860.3379 3524.34106 27142.4375 2981.92773 710.182434 -16.8552284 63.0381966 -230.807297
1256600.00 132798.531 2830.11182 17323.0215 3463.92749 26268.1113 2917.13794 716.234680 -16.8552284 60.7133942 -230.158585
1256800.00 132798.531 3197.35425 17171.7852 3314.67212 26678.8691 2815.40234 679.435791 -16.8552284 52.8741684 -233.040131
1257000.00 132798.531 3474.37915 17145.7031 3161.53027 27036.1699 2660.82886 680.829773 -16.8552284 54.5168114 -234.645386
1257200.00 132798.531 3182.62085 17133.1270 3457.71655 26754.7207 2905.95947 732.871338 -16.8552284 57.6748352 -238.789276
1257400.00 132798.531 2648.33618 17121.6211 3395.34302 25646.0762 2893.55371 681.430725 -16.8552284 60.0071030 -239.648315
1257600.00 132798.531 3717.05176 17001.0781 3225.74658 27425.7539 2675.63501 730.220886 -16.8552284 59.4761467 -239.585587
1257800.00 132798.531 4157.62012 17050.0352 3462.14258 28564.3672 2905.77271 743.474121 -16.8552284 53.7323990 -240.836731
1258000.00 132798.531 3217.73511 17208.0723 3327.67651 26767.6348 2814.89258 697.417419 -16.8552284 57.1779785 -241.811401
1258200.00 132798.531 3117.84766 16912.8809 3581.52832 26532.8379 3076.08130 692.742126 -16.8552284 56.6846008 -243.979935
1258400.00 132798.531 3022.01880 16929.6719 3147.36108 25929.8672 2670.72290 672.284973 -16.8552284 50.2769585 -245.923523
1258600.00 132798.531 3803.65991 16995.9629 3375.38159 27738.0078 2818.43164 751.156006 -16.8552284 51.8651276 -246.071121
1258800.00 132798.531 4228.96289 17021.6133 3464.85791 28676.8320 2964.29346 693.243774 -16.8552284 53.3651772 -246.044601
1259000.00 132798.531 4125.95410 17052.9707 3116.91309 28160.7441 2613.87402 695.311340 -16.8552284 52.4312477 -244.703644
1259200.00 132798.531 3181.29321 16878.9766 3234.14282 26274.4258 2747.46851 672.990845 -16.8552284 56.4644737 -242.781021
1259400.00 132798.531 3016.83081 17017.1621 3461.49609 26321.4453 2934.46509 715.937561 -16.8552284 53.3279877 -242.234589
1259600.00 132798.531 3473.27148 17247.5684 3331.55933 27305.9180 2832.08130 690.969543 -16.8552284 53.6611023 -245.152786
1259800.00 132798.531 3658.87622 16956.2754 3247.37256 27289.9043 2769.53247 672.324768 -16.8552284 52.3484955 -246.833145
1260000.00 132798.531 2948.08911 17001.2832 3495.90332 26206.8418 3002.27881 683.785950 -16.8552284 53.7244377 -243.885956
1260200.00 132798.531 3750.36230 17184.8906 3416.01050 27864.3418 2868.01270 728.200745 -16.8552284 59.2843666 -239.487198
1260400.00 132798.531 3583.18848 17241.2148 2962.93579 27143.8203 2457.03491 688.258301 -16.8552284 57.9145622 -240.271942
1260600.00 132798.531 3676.08691 16893.3066 3221.33423 27234.2305 2714.60962 694.222290 -16.8552284 54.3939362 -241.891495
1260800.00 132798.531 2292.98755 17115.0859 3389.91919 24945.9023 2902.14526 667.833252 -16.8552284 60.4200859 -240.479660
1261000.00 132798.531 2749.45898 17157.4570 3581.11499 26063.5332 3062.20947 698.970337 -16.8552284 60.9304085 -240.995056
1261200.00 132798.531 3979.96509 16981.0938 3324.86353 28014.0762 2820.38037 690.036865 -16.8552284 57.1112137 -242.664871
1261400.00 132798.531 3677.83057 16892.0664 3452.88037 27467.9121 2924.48608 715.494385 -16.8552284 56.8878288 -243.988144
1261600.00 132798.531 3363.26074 17273.2168 3447.89966 27234.8457 2942.58521 696.329163 -16.8552284 54.8233452 -245.838135
1261800.00 132798.531 3628.82520 17071.5059 3378.45825 27478.0195 2851.18774 713.083374 -16.8552284 56.6790657 -242.492126
1262000.00 132798.531 3147.20728 16951.4297 3421.51611 26468.2363 2888.78491 717.656616 -16.8552284 55.5330048 -240.458267
1262200.00 132798.531 3666.81616 17009.1875 3408.37451 27519.1953 2889.99731 701.637024 -16.8552284 55.6819801 -238.941925
1262400.00 132798.531 4006.01685 17074.7344 3641.01929 28474.3262 3052.06470 765.669983 -16.8552284 58.8618050 -235.577103
1262600.00 132798.531 2911.62769 16892.9004 3286.44141 25818.3809 2795.65137 662.935120 -16.8552284 63.2596092 -235.404755
1262800.00 132798.531 3762.33276 17142.9336 3298.27783 27727.8359 2773.60791 697.002747 -16.8552284 60.7524757 -233.085251
1263000.00 132798.531 3280.95679 16965.6680 3616.97656 26936.9727 3075.40820 709.310974 -16.8552284 62.4816093 -230.224045
1263200.00 132798.531 3587.93970 17044.6348 3339.97681 27333.4824 2832.72754 677.442810 -16.8552284 60.4692497 -230.662582
1263400.00 132798.531 3591.52734 16924.1797 3370.58984 27250.5898 2818.44434 724.094421 -16.8552284 58.6183510 -230.567093
1263600.00 132798.531 4714.67920 17117.6309 3544.69556 29793.3887 2956.21899 764.884033 -16.8552284 57.0770645 -233.484695
1263800.00 132798.531 2862.20874 16904.1855 3451.40747 25898.9199 2905.50903 720.142334 -16.8552284 57.3715363 -231.615417
1264000.00 132798.531 3074.89819 17218.9395 3396.06787 26570.2559 2894.06030 677.528320 -16.8552284 56.9278297 -232.448685
1264200.00 132798.531 2591.45532 17209.7520 3313.92651 25542.6289 2813.77075 680.083984 -16.8552284 55.3061256 -235.234497
1264400.00 132798.531 2745.75366 16912.0781 3246.82837 25476.6914 2720.94360 702.998413 -16.8552284 57.4222908 -234.535904
1264600.00 132798.531 3448.49341 17245.5605 3395.77100 27320.1328 2838.54199 728.158142 -16.8552284 59.0410538 -229.970337
1264800.00 132798.531 4163.22412 17045.8984 3488.78198 28597.7227 2911.24658 747.723694 -16.8552284 61.0564804 -231.244858
1265000.00 132798.531 4151.29248 16939.1191 3313.79590 28292.8496 2824.37183 664.724060 -16.8552284 58.4597855 -233.759659
1265200.00 132798.531 3513.29077 16747.6426 3073.92114 26625.8613 2547.39258 704.690796 -16.8552284 56.4877586 -234.650085
1265400.00 132798.531 4128.15283 17077.5762 3383.29199 28455.9863 2828.94800 732.013550 -16.8552284 58.6919250 -236.361526
1265600.00 132798.531 3349.04761 17215.4316 3229.83521 26931.4688 2707.75977 705.227844 -16.8552284 56.4006233 -239.553024
1265800.00 132798.531 2785.12549 16686.0332 3393.92969 25474.0020 2860.26562 717.931396 -16.8552284 58.2978783 -242.565170
1266000.00 132798.531 4248.39746 17151.9219 3457.80151 28837.7227 2922.91724 725.184998 -16.8552284 53.7104797 -244.011246
1266200.00 132798.531 4217.62305 17140.0098 3392.77856 28701.1875 2846.75220 728.626648 -16.8552284 58.4666061 -241.066986
1266400.00 132798.531 3614.62720 16876.2070 3126.54712 27003.3145 2626.77271 686.027893 -16.8552284 55.7569923 -242.010574
1266600.00 132798.531 2501.68799 17058.5898 3420.28223 25323.9668 2902.17627 705.790466 -16.8552284 56.0047836 -243.689316
1266800.00 132798.531 2538.34766 17142.7324 3420.60938 25479.4375 2972.91309 631.699829 -16.8552284 58.1462212 -242.149796
1267000.00 132798.531 3389.17090 16778.1484 3426.04126 26768.0996 2916.29395 694.349060 -16.8552284 57.7222748 -242.323975
1267200.00 132798.531 3926.20337 17056.2109 3208.47754 27868.6855 2704.07666 691.964233 -16.8552284 56.8509293 -244.414200
1267400.00 132798.531 3669.11255 17165.9121 3395.02759 27667.0215 2910.89819 671.113892 -16.8552284 57.8933182 -244.877945
1267600.00 132798.531 3079.43848 16821.4141 3379.76514 26165.2227 2894.60791 675.566772 -16.8552284 55.4747200 -245.884125
1267800.00 132798.531 3353.04175 17128.8262 3316.20117 26938.9668 2856.19312 649.368958 -16.8552284 56.8648376 -246.225616
1268000.00 132798.531 3372.21680 17094.6465 3539.22168 27164.9434 3051.81177 669.842712 -16.8552284 60.5373802 -242.970123
1268200.00 132798.531 3639.69067 16752.6289 3509.70898 27311.4375 2978.76880 707.236084 -16.8552284 62.9339943 -239.230026
1268400.00 132798.531 3488.55933 17119.7793 3596.67578 27472.8535 3030.25708 744.621460 -16.8552284 60.4924850 -238.695465
1268600.00 132798.531 3716.80566 17014.9531 3485.69922 27699.1035 3016.08594 647.483459 -16.8552284 61.5226326 -239.392609
1268800.00 132798.531 4140.50635 17164.4414 3204.62500 28388.1113 2714.56519 678.417175 -16.8552284 54.9497261 -243.307129
1269000.00 132798.531 3292.68750 17161.8652 3476.07959 27014.9922 2970.61475 695.392761 -16.8552284 53.5216522 -243.449417
1269200.00 132798.531 2875.35522 16913.2520 3229.21387 25711.2539 2733.59570 682.862366 -16.8552284 54.9285927 -242.172760
1269400.00 132798.531 3258.79639 17114.9238 3376.02002 26802.3535 2874.33447 688.017578 -16.8552284 55.2440567 -241.576187
1269600.00 132798.531 3665.69995 17114.4277 3374.26025 27588.1602 2915.87476 646.040222 -16.8552284 52.9798622 -240.634567
1269800.00 132798.531 3504.09277 16934.2383 3347.46387 27068.1855 2841.51465 692.528748 -16.8552284 54.1341476 -240.713593
1270000.00 132798.531 3369.06055 16980.6680 3437.54688 26943.1758 2902.39453 720.098389 -16.8552284 54.6633720 -239.609573
1270200.00 132798.531 2569.49683 17059.1895 3520.10498 25555.7168 2962.85962 745.428040 -16.8552284 52.2137337 -240.396454
1270400.00 132798.531 3341.31519 17030.1465 3528.78027 27030.1543 3025.62158 692.514465 -16.8552284 52.2317657 -241.587784
1270600.00 132798.531 4375.07227 16868.3652 3311.17041 28652.8711 2812.14941 675.789612 -16.8552284 60.5095253 -237.278214
1270800.00 132798.531 3502.79053 16920.9199 3787.25317 27492.1328 3233.40845 725.872742 -16.8552284 62.6742210 -234.702255
1271000.00 132798.531 3363.42432 16936.7500 3564.58154 27015.3770 2996.40161 743.036560 -16.8552284 62.2249756 -237.081497
