Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
1900200.00 131807.625 3073.64136 17082.0312 3854.42603 26844.8516 3048.58838 986.728027 -16.9819431 54.7852859 -235.675583
1900400.00 131807.625 3721.30078 17126.8965 3540.07471 27820.3496 2759.98071 964.805542 -16.9819431 53.0280952 -237.739609
1900600.00 131807.625 3891.61084 16912.8242 3741.81396 28135.4004 2864.55322 1066.54431 -16.9819431 52.5362854 -241.820007
1900800.00 131807.625 4205.98145 17134.9785 3673.05737 28893.1055 2865.78247 996.035339 -16.9819431 55.4191666 -244.179520
1901000.00 131807.625 4076.96655 16697.3730 3693.76514 28228.2051 2912.94849 971.900146 -16.9819431 52.1304131 -243.213913
1901200.00 131807.625 4039.33521 16999.8145 3633.44360 28397.9863 2873.00537 944.789673 -16.9819431 56.1692238 -240.520844
1901400.00 131807.625 4050.92065 16941.6016 3902.37817 28630.9785 3094.45923 990.637878 -16.9819431 56.5627289 -239.281525
1901600.00 131807.625 4097.02100 16891.5527 3517.38867 28284.5586 2789.72461 905.780823 -16.9819431 59.9817619 -238.098465
1901800.00 131807.625 4954.57031 16975.0938 3664.67188 30163.8320 2852.05249 992.030823 -16.9819431 59.2248573 -238.636307
1902000.00 131807.625 4593.42969 16954.1836 3890.67944 29674.7168 3104.54102 970.109314 -16.9819431 54.9115562 -238.882339
1902200.00 131807.625 4780.52832 17057.2910 3505.59204 29752.3926 2766.09570 921.088013 -16.9819431 54.7392159 -236.330887
1902400.00 131807.625 4394.93408 16928.8359 3519.16113 28896.2852 2826.13623 879.156311 -16.9819431 52.8679466 -238.999374
1902600.00 131807.625 4197.06006 17106.0918 3742.71289 28916.7266 3011.51636 921.446594 -16.9819431 51.9944115 -242.244583
1902800.00 131807.625 3857.74048 16970.3184 3606.46851 27992.4395 2843.28662 959.571289 -16.9819431 49.1711617 -245.560547
1903000.00 131807.625 4941.19336 17038.0527 3755.37305 30291.7773 3034.26562 917.392822 -16.9819431 49.5155029 -245.800888
1903200.00 131807.625 4853.51465 17060.8691 3819.05981 30209.7383 3036.59741 980.540100 -16.9819431 46.3706703 -244.448395
1903400.00 131807.625 3955.10742 16961.4961 3616.57153 28180.8887 2868.01611 947.925842 -16.9819431 47.3270454 -246.697372
1903600.00 131807.625 4608.40332 17090.0547 3629.23682 29577.9277 2900.04858 935.290527 -16.9819431 44.2504425 -250.352814
1903800.00 131807.625 5274.41455 16998.4336 3836.46460 30973.7930 3000.03931 1038.89697 -16.9819431 46.0038834 -248.475525
1904000.00 131807.625 3530.85889 17231.4141 3718.45093 27737.1602 2977.00830 937.157776 -16.9819431 50.5394287 -246.254654
1904200.00 131807.625 4081.38013 16892.4766 3605.75684 28343.7832 2887.93164 909.081909 -16.9819431 52.1379471 -243.394669
1904400.00 131807.625 3247.65894 17014.3301 3892.27539 27149.5137 3132.46143 956.641846 -16.9819431 48.3958359 -245.223541
1904600.00 131807.625 4307.78906 17131.6406 3513.46631 28925.8809 2813.28101 896.045166 -16.9819431 50.7579002 -246.617661
1904800.00 131807.625 3449.79761 16952.5488 3665.35815 27249.3789 2971.17065 886.695862 -16.9819431 54.0470200 -246.555374
1905000.00 131807.625 5154.00391 16970.5312 3926.96240 30804.9277 3118.87524 1002.78650 -16.9819431 52.6669540 -247.366287
1905200.00 131807.625 4533.49463 16867.7227 3641.59155 29223.9551 2905.05688 934.221558 -16.9819431 50.4323921 -248.119232
1905400.00 131807.625 3687.65088 17167.0742 3692.08179 27947.8496 2992.29785 897.678284 -16.9819431 50.9346504 -248.828934
1905600.00 131807.625 4105.93213 17013.7461 3816.26880 28722.7617 3093.14038 921.408142 -16.9819431 50.8216324 -249.101135
1905800.00 131807.625 4181.85693 16848.6758 3645.33838 28532.7109 2866.89478 974.440430 -16.9819431 50.9363441 -246.932983
1906000.00 131807.625 3950.69116 16708.0664 3800.97388 28103.3691 3044.70215 951.305969 -16.9819431 50.5963440 -245.630569
1906200.00 131807.625 3984.33081 17032.3008 3872.68091 28563.9766 3152.55811 914.439636 -16.9819431 50.5998573 -244.916595
1906400.00 131807.625 4538.39258 16773.3594 3704.28638 29201.7031 2888.99780 1005.63660 -16.9819431 53.9531250 -244.300919
1906600.00 131807.625 4167.98438 17044.5527 3715.82642 28772.4082 2954.73291 950.159424 -16.9819431 55.0889359 -244.154846
1906800.00 131807.625 4444.20703 17060.1953 3692.17578 29295.3770 2919.19434 962.043640 -16.9819431 54.8441887 -243.906448
1907000.00 131807.625 5657.39111 17063.2227 3447.61035 31385.9160 2648.85669 990.752686 -16.9819431 52.2176933 -244.216690
1907200.00 131807.625 5617.98096 17451.9551 3586.09790 31837.3789 2839.23779 947.712402 -16.9819431 45.9925423 -246.844711
1907400.00 131807.625 3737.40869 17118.4609 3486.99438 27789.7969 2754.21582 935.336731 -16.9819431 42.8321037 -245.390198
1907600.00 131807.625 3149.58081 16852.4355 3706.67749 26613.4863 2941.02368 963.076660 -16.9819431 45.3654251 -242.788315
1907800.00 131807.625 3900.26978 17175.0430 3906.60742 28579.0566 3121.86792 973.173462 -16.9819431 52.5292358 -240.963074
1908000.00 131807.625 4331.96094 16994.9922 3897.93286 29220.1621 3103.34082 980.452454 -16.9819431 54.2438774 -240.104248
1908200.00 131807.625 4954.13135 16989.4316 3787.62524 30300.2773 2989.22412 990.972473 -16.9819431 48.5369720 -241.108353
1908400.00 131807.625 4021.44531 16991.3457 3898.55688 28620.2422 3111.65137 977.576416 -16.9819431 51.3363266 -242.007111
1908600.00 131807.625 4638.29248 17139.2812 3495.25635 29550.6289 2739.97192 943.816284 -16.9819431 53.7005081 -242.232483
