Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
1900200.00 128864.469 3784.93628 17082.0312 4038.66968 28233.9434 3048.58838 1172.54333 -17.3697968 52.4009323 -234.862823
1900400.00 128864.469 4442.51562 17126.8965 3718.98364 29194.9492 2759.98071 1145.29834 -17.3697968 50.5959206 -236.891312
1900600.00 128864.469 4696.44336 16912.8242 3945.80298 29684.9180 2864.55322 1272.13354 -17.3697968 50.0788193 -240.962646
1900800.00 128864.469 4967.20508 17134.9785 3864.61792 30334.7441 2865.78247 1189.24976 -17.3697968 52.9471359 -243.361603
1901000.00 128864.469 4780.29688 16697.3730 3868.44849 29549.7031 2912.94849 1148.26929 -17.3697968 49.6252594 -242.394653
1901200.00 128864.469 4760.90674 16999.8145 3809.50049 29756.7559 2873.00537 1122.46606 -17.3697968 53.7770348 -239.747986
1901400.00 128864.469 4768.47314 16941.6016 4078.68530 29981.9453 3094.45923 1168.53088 -17.3697968 54.1911278 -238.496017
1901600.00 128864.469 4783.40186 16891.5527 3686.82593 29568.0957 2789.72461 1076.77039 -17.3697968 57.6704025 -237.339355
1901800.00 128864.469 5694.59766 16975.0938 3843.64233 31520.9121 2852.05249 1172.53833 -17.3697968 56.9199181 -237.868332
1902000.00 128864.469 5301.14404 16954.1836 4062.55298 30979.4746 3104.54102 1143.54053 -17.3697968 52.5353203 -238.063660
1902200.00 128864.469 5493.05811 17057.2910 3675.95215 31056.6543 2766.09570 1093.00415 -17.3697968 52.3775101 -235.525360
1902400.00 128864.469 5073.12402 16928.8359 3680.57129 30143.6133 2826.13623 1042.14612 -17.3697968 50.4635735 -238.174698
1902600.00 128864.469 4915.05664 17106.0918 3918.05322 30261.2871 3011.51636 1098.38391 -17.3697968 49.5531654 -241.400223
1902800.00 128864.469 4564.96533 16970.3184 3781.98804 29331.5020 2843.28662 1136.73462 -17.3697968 46.6372032 -244.670349
1903000.00 128864.469 5626.33594 17038.0527 3917.21143 31529.1543 3034.26562 1080.91736 -17.3697968 46.9091682 -244.880692
1903200.00 128864.469 5571.96338 17060.8691 3993.40112 31525.9746 3036.59741 1156.55762 -17.3697968 43.7435493 -243.497314
1903400.00 128864.469 4661.38672 16961.4961 3790.28589 29512.1895 2868.01611 1123.31665 -17.3697968 44.7175217 -245.764420
1903600.00 128864.469 5304.01758 17090.0547 3794.98364 30853.1777 2900.04858 1102.81824 -17.3697968 41.5005379 -249.383743
1903800.00 128864.469 6036.93262 16998.4336 4021.18823 32365.1680 3000.03931 1225.41638 -17.3697968 43.2948380 -247.562363
1904000.00 128864.469 4193.79834 17231.4141 3884.41479 28997.4707 2977.00830 1104.82263 -17.3697968 47.9910622 -245.407303
1904200.00 128864.469 4749.59912 16892.4766 3767.61499 29586.2793 2887.93164 1072.61438 -17.3697968 49.6456985 -242.576874
1904400.00 128864.469 3942.76123 17014.3301 4068.85693 28493.0410 3132.46143 1134.92163 -17.3697968 45.7997475 -244.325699
1904600.00 128864.469 4980.45654 17131.6406 3676.25684 30167.9492 2813.28101 1060.54004 -17.3697968 48.1717644 -245.736053
1904800.00 128864.469 4083.60132 16952.5488 3822.63672 28449.7266 2971.17065 1045.63269 -17.3697968 51.5493774 -245.716095
1905000.00 128864.469 5906.73242 16970.5312 4108.35498 32179.7402 3118.87524 1185.87708 -17.3697968 50.1125145 -246.510025
