Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
1900200.00 123110.281 5890.42627 17082.0312 4577.24707 32235.1680 3048.58838 1714.32324 -18.1816635 53.0844765 -238.749084
1900400.00 123110.281 6565.60938 17126.8965 4241.29736 33156.3359 2759.98071 1670.82654 -18.1816635 51.3045158 -240.814087
1900600.00 123110.281 7087.89746 16912.8242 4543.61572 34182.3164 2864.55322 1873.21448 -18.1816635 50.7998276 -244.951935
1900800.00 123110.281 7205.88525 17134.9785 4424.24609 34496.9375 2865.78247 1752.20337 -18.1816635 53.6324158 -247.372284
1901000.00 123110.281 6827.31299 16697.3730 4377.79736 33333.1836 2912.94849 1661.00085 -18.1816635 50.2403107 -246.392166
1901200.00 123110.281 6887.97949 16999.8145 4326.28906 33693.0391 2873.00537 1642.52612 -18.1816635 54.4688797 -243.711349
1901400.00 123110.281 6864.60010 16941.6016 4591.55127 33858.1094 3094.45923 1684.63733 -18.1816635 54.9044151 -242.449356
1901600.00 123110.281 6794.52393 16891.5527 4184.14746 33274.8398 2789.72461 1577.28076 -18.1816635 58.4031372 -241.260864
1901800.00 123110.281 7840.52588 16975.0938 4365.53027 35417.7969 2852.05249 1697.57825 -18.1816635 57.7002907 -241.800873
1902000.00 123110.281 7357.04492 16954.1836 4564.12939 34727.4258 3104.54102 1648.30408 -18.1816635 53.2766342 -241.992279
1902200.00 123110.281 7564.68213 17057.2910 4175.39600 34814.5977 2766.09570 1595.66467 -18.1816635 53.0526505 -239.417297
1902400.00 123110.281 7050.21387 16928.8359 4153.00732 33740.0586 2826.13623 1517.81348 -18.1816635 51.1804237 -242.122787
1902600.00 123110.281 7024.74170 17106.0918 4433.00830 34151.5820 3011.51636 1616.59998 -18.1816635 50.2939148 -245.402023
1902800.00 123110.281 6617.42041 16970.3184 4289.10791 33140.5898 2843.28662 1647.25220 -18.1816635 47.3061867 -248.737427
1903000.00 123110.281 7584.72314 17038.0527 4384.88867 35040.8359 3034.26562 1552.05334 -18.1816635 47.5333214 -248.963669
1903200.00 123110.281 7652.69043 17060.8691 4501.30371 35302.0977 3036.59741 1667.89148 -18.1816635 44.3379440 -247.523178
1903400.00 123110.281 6732.71680 16961.4961 4298.02539 33347.6914 2868.01611 1634.46570 -18.1816635 45.3658066 -249.822067
1903600.00 123110.281 7317.11133 17090.0547 4275.88477 34503.3516 2900.04858 1587.36377 -18.1816635 42.0039215 -253.531677
1903800.00 123110.281 8231.46094 16998.4336 4555.88916 36333.3945 3000.03931 1763.78210 -18.1816635 43.7527580 -251.684784
1904000.00 123110.281 6125.08838 17231.4141 4366.46582 32595.0918 2977.00830 1590.30725 -18.1816635 48.6273651 -249.477097
1904200.00 123110.281 6699.33936 16892.4766 4242.50488 33163.2227 2887.93164 1550.88342 -18.1816635 50.2878304 -246.597885
1904400.00 123110.281 5992.00732 17014.3301 4585.05957 32357.6621 3132.46143 1654.61853 -18.1816635 46.3719444 -248.392227
1904600.00 123110.281 6922.89600 17131.6406 4148.56738 33709.8320 2813.28101 1536.33484 -18.1816635 48.7727776 -249.821335
1904800.00 123110.281 5934.74512 16952.5488 4282.44385 31890.4531 2971.17065 1508.85486 -18.1816635 52.2305946 -249.812073
1905000.00 123110.281 8097.09521 16970.5312 4639.00830 36147.3633 3118.87524 1720.03015 -18.1816635 50.7481346 -250.645264
1905200.00 123110.281 7247.80371 16867.7227 4307.76855 34188.4688 2905.05688 1605.57959 -18.1816635 48.5222778 -251.390121
1905400.00 123110.281 6267.65283 17167.0742 4330.22168 32750.4727 2992.29785 1541.07336 -18.1816635 48.9625931 -252.112076
1905600.00 123110.281 6760.03027 17013.7461 4463.82617 33614.7812 3093.14038 1574.23779 -18.1816635 48.8400497 -252.391937
1905800.00 123110.281 7011.91455 16848.6758 4355.93359 33794.0625 2866.89478 1690.19946 -18.1816635 49.0409546 -250.201736
1906000.00 123110.281 6665.19141 16708.0664 4469.10742 33144.1055 3044.70215 1624.55042 -18.1816635 48.7113190 -248.856537
1906200.00 123110.281 6721.22900 17032.3008 4538.72998 33638.5742 3152.55811 1585.56909 -18.1816635 48.6897507 -248.087006
1906400.00 123110.281 7427.13525 16773.3594 4404.75000 34513.0664 2888.99780 1711.10999 -18.1816635 52.0947914 -247.452225
1906600.00 123110.281 7027.35840 17044.5527 4404.26416 34065.9961 2954.73291 1643.50183 -18.1816635 53.3511772 -247.321533
1906800.00 123110.281 7255.71191 17060.1953 4383.88086 34471.2500 2919.19434 1658.69092 -18.1816635 53.0663071 -247.070435
1907000.00 123110.281 8630.90039 17063.2227 4150.33740 36709.8008 2648.85669 1698.54590 -18.1816635 50.2921066 -247.357147
1907200.00 123110.281 8499.90723 17451.9551 4268.78271 36981.7852 2839.23779 1635.66553 -18.1816635 43.8159561 -249.936356
1907400.00 123110.281 6487.00049 17118.4609 4169.52637 32934.9883 2754.21582 1623.24329 -18.1816635 40.5160828 -248.448975
1907600.00 123110.281 5871.75000 16852.4355 4403.02393 31797.8164 2941.02368 1664.71631 -18.1816635 43.1206589 -245.836929
1907800.00 123110.281 6686.52832 17175.0430 4601.12793 33781.4102 3121.86792 1672.71716 -18.1816635 50.6066017 -244.063736
1908000.00 123110.281 7198.81152 16994.9922 4599.97412 34519.9805 3103.34082 1687.50537 -18.1816635 52.3564644 -243.228516
1908200.00 123110.281 7880.05420 16989.4316 4506.63818 35644.2109 2989.22412 1715.06494 -18.1816635 46.5453148 -244.196564
1908400.00 123110.281 6978.66895 16991.3457 4620.47900 34141.5859 3111.65137 1704.40735 -18.1816635 49.4992905 -245.079208
1908600.00 123110.281 7408.19629 17139.2812 4162.69727 34602.9297 2739.97192 1616.16162 -18.1816635 51.9160118 -245.352142
1908800.00 123110.281 6072.70801 16989.1992 4382.31543 32274.6797 2948.03149 1626.96069 -18.1816635 52.1836548 -244.860504
1909000.00 123110.281 7059.64551 17113.3535 4603.01221 34391.5156 3147.52197 1646.33154 -18.1816635 52.7069244 -243.548187
1909200.00 123110.281 7717.30273 16920.2324 4342.35938 35118.5234 2885.35229 1645.45325 -18.1816635 52.4281693 -240.874115
1909400.00 123110.281 6712.59717 17160.8613 4269.51758 33482.4258 2805.93628 1651.59448 -18.1816635 50.9312248 -238.944565
1909600.00 123110.281 6735.39014 17334.0078 4484.31250 33911.2891 2959.35083 1713.29443 -18.1816635 52.1187286 -240.451645
