Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
1900200.00 125486.570 4878.16797 17082.0312 4319.82080 30329.3516 3048.58838 1455.55200 -17.8373642 53.5681572 -237.887756
1900400.00 125486.570 5546.22803 17126.8965 3991.72070 31268.7305 2759.98071 1419.89783 -17.8373642 51.7949142 -239.952682
1900600.00 125486.570 5936.11182 16912.8242 4257.52002 32033.9805 2864.55322 1585.74500 -17.8373642 51.2964287 -244.074554
1900800.00 125486.570 6131.06641 17134.9785 4156.73584 32512.1348 2865.78247 1483.28967 -17.8373642 54.1415520 -246.477966
1901000.00 125486.570 5848.34375 16697.3730 4134.60986 31534.9961 2912.94849 1416.37610 -17.8373642 50.7873955 -245.501923
1901200.00 125486.570 5866.04102 16999.8145 4078.93848 31814.1523 2873.00537 1393.79053 -17.8373642 54.9597778 -242.817337
1901400.00 125486.570 5860.77490 16941.6016 4346.82568 32014.1895 3094.45923 1438.54688 -17.8373642 55.3813629 -241.561691
1901600.00 125486.570 5830.24658 16891.5527 3946.11621 31507.5625 2789.72461 1337.90796 -17.8373642 58.8584976 -240.374817
1901800.00 125486.570 6815.11963 16975.0938 4116.28711 33563.6836 2852.05249 1447.01086 -17.8373642 58.1376190 -240.914139
1902000.00 125486.570 6373.88086 16954.1836 4324.49414 32943.4727 3104.54102 1407.33020 -17.8373642 53.7439041 -241.120895
1902200.00 125486.570 6573.90283 17057.2910 3936.47119 33024.6133 2766.09570 1355.39575 -17.8373642 53.5319061 -238.552322
1902400.00 125486.570 6103.57422 16928.8359 3927.09473 32026.0371 2826.13623 1290.54114 -17.8373642 51.6647797 -241.247360
1902600.00 125486.570 6012.17871 17106.0918 4186.47217 32295.4102 3011.51636 1368.69531 -17.8373642 50.7777252 -244.517197
1902800.00 125486.570 5636.99365 16970.3184 4047.67871 31334.2188 2843.28662 1404.40454 -17.8373642 47.8346291 -247.847397
1903000.00 125486.570 6653.60596 17038.0527 4162.27588 33377.0469 3034.26562 1327.99500 -17.8373642 48.0933113 -248.077835
1903200.00 125486.570 6658.78760 17060.8691 4258.82764 33505.8984 3036.59741 1423.97815 -17.8373642 44.9143944 -246.662064
1903400.00 125486.570 5739.31934 16961.4961 4055.33130 31520.3164 2868.01611 1390.33545 -17.8373642 45.9267616 -248.946854
1903600.00 125486.570 6355.63281 17090.0547 4046.58813 32768.0430 2900.04858 1356.53552 -17.8373642 42.6455383 -252.641479
1903800.00 125486.570 7185.54639 16998.4336 4301.15869 34449.8086 3000.03931 1507.51306 -17.8373642 44.3922157 -250.785904
1904000.00 125486.570 5201.30127 17231.4141 4136.59473 30886.8730 2977.00830 1358.98792 -17.8373642 49.1726341 -248.574341
1904200.00 125486.570 5765.81201 16892.4766 4015.27881 31459.7266 2887.93164 1322.23474 -17.8373642 50.8125420 -245.700287
1904400.00 125486.570 5007.88184 17014.3301 4338.29639 30517.5156 3132.46143 1406.39734 -17.8373642 46.9423141 -247.504669
1904600.00 125486.570 5996.26270 17131.6406 3923.42188 32028.7793 2813.28101 1309.72595 -17.8373642 49.3390312 -248.924194
1904800.00 125486.570 5048.60498 16952.5488 4062.73828 30254.7031 2971.17065 1287.71716 -17.8373642 52.7505264 -248.899948
1905000.00 125486.570 7049.01807 16970.5312 4385.27490 34256.1641 3118.87524 1464.82825 -17.8373642 51.2979622 -249.726883
1905200.00 125486.570 6286.66846 16867.7227 4071.71313 32444.6230 2905.05688 1368.05847 -17.8373642 49.0717697 -250.473892
1905400.00 125486.570 5349.04102 17167.0742 4103.41650 31059.7324 2992.29785 1312.77515 -17.8373642 49.5359344 -251.192429
1905600.00 125486.570 5815.93555 17013.7461 4233.79834 31891.2461 3093.14038 1342.72046 -17.8373642 49.4077301 -251.470108
1905800.00 125486.570 6002.61182 16848.6758 4102.85010 31936.8633 2866.89478 1435.65662 -17.8373642 49.5845261 -249.286026
1906000.00 125486.570 5699.07910 16708.0664 4231.64795 31369.5586 3044.70215 1385.64453 -17.8373642 49.2541847 -247.952820
1906200.00 125486.570 5739.22998 17032.3008 4300.77979 31836.4043 3152.55811 1346.18274 -17.8373642 49.2382126 -247.199142
1906400.00 125486.570 6400.49463 16773.3594 4156.62354 32643.4824 2888.99780 1461.56506 -17.8373642 52.6304741 -246.570007
1906600.00 125486.570 6003.62207 17044.5527 4158.85547 32190.5938 2954.73291 1396.71033 -17.8373642 53.8471947 -246.434998
1906800.00 125486.570 6255.39697 17060.1953 4138.14453 32646.2969 2919.19434 1411.55310 -17.8373642 53.5818672 -246.184692
1907000.00 125486.570 7574.39795 17063.2227 3899.75708 34824.8320 2648.85669 1446.53149 -17.8373642 50.8470497 -246.478043
1907200.00 125486.570 7476.61230 17451.9551 4025.52319 35160.3711 2839.23779 1390.92004 -17.8373642 44.4363670 -249.071075
1907400.00 125486.570 5502.21143 17118.4609 3926.41602 31114.4355 2754.21582 1378.61731 -17.8373642 41.1755295 -247.592804
1907600.00 125486.570 4897.63135 16852.4355 4155.89404 29971.4492 2941.02368 1416.09070 -17.8373642 43.7630959 -244.983475
1907800.00 125486.570 5691.07568 17175.0430 4354.30615 31944.5469 3121.86792 1424.47388 -17.8373642 51.1599541 -243.195526
1908000.00 125486.570 6174.90234 16994.9922 4350.00391 32645.6426 3103.34082 1436.12134 -17.8373642 52.8951721 -242.353607
1908200.00 125486.570 6840.18994 16989.4316 4250.93506 33758.5508 2989.22412 1457.92651 -17.8373642 47.1160126 -243.331772
1908400.00 125486.570 5911.08887 16991.3457 4361.67578 32170.8633 3111.65137 1444.21216 -17.8373642 50.0312576 -244.219055
1908600.00 125486.570 6422.00391 17139.2812 3924.93481 32817.0781 2739.97192 1377.01318 -17.8373642 52.4281883 -244.478470
1908800.00 125486.570 5122.51172 16989.1992 4143.75684 30507.6289 2948.03149 1387.01550 -17.8373642 52.6928825 -243.983063
1909000.00 125486.570 6029.63477 17113.3535 4351.95068 32500.0957 3147.52197 1393.89819 -17.8373642 53.1962166 -242.665741
1909200.00 125486.570 6674.00244 16920.2324 4091.73999 33226.0156 2885.35229 1393.45410 -17.8373642 52.9422035 -240.008408
1909400.00 125486.570 5720.19482 17160.8613 4028.60986 31657.9570 2805.93628 1409.30957 -17.8373642 51.4600677 -238.096069
1909600.00 125486.570 5694.47119 17334.0078 4225.32617 31980.7461 2959.35083 1452.89795 -17.8373642 52.6671715 -239.589828
1909800.00 125486.570 5153.58740 17037.4727 4306.81250 30775.8281 3027.83911 1470.12158 -17.8373642 50.9548073 -242.103165
1910000.00 125486.570 6450.54248 17067.0059 3975.93506 32848.0312 2797.48193 1369.93311 -17.8373642 52.2313347 -243.711166
1910200.00 125486.570 6438.31641 17152.2773 4245.49707 33180.4922 3010.50171 1424.94934 -17.8373642 51.8254623 -241.779129
1910400.00 125486.570 5471.52490 16975.8848 4192.34570 31181.6289 3035.48779 1350.44153 -17.8373642 50.0900536 -243.673813
1910600.00 125486.570 5919.24609 17073.6484 3930.44653 31836.8633 2771.22852 1349.94556 -17.8373642 53.3058701 -244.033524
