Step Volume Press KinEng PotEng Enthalpy E_mol E_vdwl E_tail E_coul E_long 
1900200.00 125965.469 4701.09473 17082.0312 4274.49365 29992.7988 3048.58838 1409.95752 -17.7695484 53.6637917 -237.716187
1900400.00 125965.469 5367.71875 17126.8965 3947.76611 30935.5762 2759.98071 1375.67456 -17.7695484 51.8920593 -239.781082
1900600.00 125965.469 5735.03906 16912.8242 4207.21484 31655.7480 2864.55322 1535.16797 -17.7695484 51.3932343 -243.899765
1900800.00 125965.469 5942.85791 17134.9785 4109.64551 32162.1113 2865.78247 1435.91956 -17.7695484 54.2430878 -246.299805
1901000.00 125965.469 5676.20166 16697.3730 4091.74072 31216.7363 2912.94849 1373.22095 -17.7695484 50.8957253 -245.324570
1901200.00 125965.469 5687.20117 16999.8145 4035.44653 31483.0898 2873.00537 1350.02478 -17.7695484 55.0554962 -242.639267
1901400.00 125965.469 5684.51904 16941.6016 4303.66016 31688.1602 3094.45923 1395.11243 -17.7695484 55.4732704 -241.384872
1901600.00 125965.469 5661.14844 16891.5527 3904.25830 31195.7773 2789.72461 1295.78674 -17.7695484 58.9451866 -240.198303
1901800.00 125965.469 6634.69775 16975.0938 4072.36548 33235.9102 2852.05249 1402.82458 -17.7695484 58.2258911 -240.737503
1902000.00 125965.469 6201.04639 16954.1836 4282.28320 32628.2676 3104.54102 1364.85120 -17.7695484 53.8385086 -240.947327
1902200.00 125965.469 6399.71729 17057.2910 3894.42920 32708.4941 2766.09570 1313.08728 -17.7695484 53.6261673 -238.380051
1902400.00 125965.469 5937.36279 16928.8359 3887.33374 31723.5625 2826.13623 1250.51184 -17.7695484 51.7585487 -241.072998
1902600.00 125965.469 5834.80713 17106.0918 4143.13428 31968.2188 3011.51636 1325.08508 -17.7695484 50.8737946 -244.340942
1902800.00 125965.469 5464.38379 16970.3184 4004.99414 31013.8066 2843.28662 1361.43726 -17.7695484 47.9403763 -247.670090
1903000.00 125965.469 6488.93555 17038.0527 4122.90625 33081.6328 3034.26562 1288.33667 -17.7695484 48.2050896 -247.901352
1903200.00 125965.469 6483.84668 17060.8691 4216.08008 33188.2773 3036.59741 1380.94336 -17.7695484 45.0299644 -246.490494
1903400.00 125965.469 5565.16455 16961.4961 4012.60059 31197.7344 2868.01611 1347.32080 -17.7695484 46.0364037 -248.772491
1903600.00 125965.469 6186.39258 17090.0547 4006.11328 32461.0488 2900.04858 1315.75696 -17.7695484 42.7718124 -252.464111
1903800.00 125965.469 7001.02148 16998.4336 4256.15234 34116.0039 3000.03931 1462.20337 -17.7695484 44.5162315 -250.606827
1904000.00 125965.469 5038.88916 17231.4141 4096.02588 30584.2695 2977.00830 1318.12915 -17.7695484 49.2825890 -248.394501
1904200.00 125965.469 5601.87842 16892.4766 3975.31177 31158.8711 2887.93164 1281.98315 -17.7695484 50.9184532 -245.521500
1904400.00 125965.469 4835.56396 17014.3301 4294.85352 30192.4883 3132.46143 1362.66101 -17.7695484 47.0589409 -247.327850
1904600.00 125965.469 5832.92969 17131.6406 3883.66650 31730.8496 2813.28101 1269.68042 -17.7695484 49.4503899 -248.745438
1904800.00 125965.469 4892.92480 16952.5488 4024.03052 29965.2598 2971.17065 1248.72583 -17.7695484 52.8523903 -248.718216
1905000.00 125965.469 6864.87891 16970.5312 4340.61523 33922.4609 3118.87524 1419.87634 -17.7695484 51.4072227 -249.543915
1905200.00 125965.469 6117.18994 16867.7227 4030.01709 32135.4883 2905.05688 1326.07349 -17.7695484 49.1781807 -250.291351
1905400.00 125965.469 5187.51904 17167.0742 4063.41821 30760.3652 2992.29785 1272.48779 -17.7695484 49.6418800 -251.009216
1905600.00 125965.469 5649.92578 17013.7461 4193.23730 31586.3320 3093.14038 1301.86389 -17.7695484 49.5194588 -251.286453
1905800.00 125965.469 5825.34180 16848.6758 4058.28564 31608.5645 2866.89478 1390.80249 -17.7695484 49.6920433 -249.103592
1906000.00 125965.469 5529.17236 16708.0664 4189.78076 31055.3633 3044.70215 1343.49084 -17.7695484 49.3605385 -247.772781
1906200.00 125965.469 5567.45459 17032.3008 4258.96484 31519.1074 3152.55811 1304.08179 -17.7695484 49.3471184 -247.022232
1906400.00 125965.469 6219.84961 16773.3594 4112.79785 32312.5020 2888.99780 1417.45959 -17.7695484 52.7349358 -246.394211
1906600.00 125965.469 5824.26416 17044.5527 4115.66650 31859.8418 2954.73291 1353.24780 -17.7695484 53.9442291 -246.258316
1906800.00 125965.469 6079.49121 17060.1953 4094.80957 32323.4980 2919.19434 1367.94177 -17.7695484 53.6815224 -246.008179
1907000.00 125965.469 7388.56787 17063.2227 3855.66577 34492.2578 2648.85669 1402.15747 -17.7695484 50.9543686 -246.302856
1907200.00 125965.469 7296.60742 17451.9551 3982.71094 34839.0977 2839.23779 1347.81665 -17.7695484 44.5550880 -248.898621
1907400.00 125965.469 5329.70312 17118.4609 3883.61401 30793.1523 2754.21582 1335.51599 -17.7695484 41.3043938 -247.422180
1907600.00 125965.469 4726.85059 16852.4355 4112.29443 29648.3203 2941.02368 1372.19336 -17.7695484 43.8907852 -244.813416
1907800.00 125965.469 5516.43945 17175.0430 4310.79492 31619.9629 3121.86792 1380.68506 -17.7695484 51.2645493 -243.022522
1908000.00 125965.469 5995.27197 16994.9922 4305.98877 32314.7598 3103.34082 1391.82446 -17.7695484 53.0025024 -242.179276
1908200.00 125965.469 6657.23975 16989.4316 4205.87109 33425.1641 2989.22412 1412.57935 -17.7695484 47.2272682 -243.159454
1908400.00 125965.469 5725.00342 16991.3457 4316.29297 31824.9121 3111.65137 1398.55322 -17.7695484 50.1359406 -244.047638
1908600.00 125965.469 6248.68994 17139.2812 3883.07251 32501.6797 2739.97192 1334.87769 -17.7695484 52.5271225 -244.304398
1908800.00 125965.469 4955.68604 16989.1992 4101.68066 30194.8574 2948.03149 1344.66309 -17.7695484 52.7941818 -243.808228
1909000.00 125965.469 5849.35156 17113.3535 4307.85107 32166.9141 3147.52197 1349.52686 -17.7695484 53.2919350 -242.489929
1909200.00 125965.469 6491.56934 16920.2324 4047.82837 32893.5742 2885.35229 1349.26904 -17.7695484 53.0430794 -239.835938
1909400.00 125965.469 5546.44189 17160.8613 3986.20947 31336.3125 2805.93628 1366.63086 -17.7695484 51.5692558 -237.927017
1909600.00 125965.469 5512.40576 17334.0078 4179.81152 31640.5352 2959.35083 1407.10706 -17.7695484 52.7719574 -239.418106
1909800.00 125965.469 4975.10498 17037.4727 4261.65527 30438.7793 3027.83911 1424.68335 -17.7695484 51.0625572 -241.929657
1910000.00 125965.469 6282.61670 17067.0059 3935.12451 32543.7812 2797.48193 1328.83911 -17.7695484 52.3377647 -243.534302
1910200.00 125965.469 6255.85938 17152.2773 4201.22168 32845.9961 3010.50171 1380.39746 -17.7695484 51.9281349 -241.605667
1910400.00 125965.469 5307.51416 16975.8848 4152.09473 30878.2930 3035.48779 1309.91101 -17.7695484 50.1954384 -243.499603
1910600.00 125965.469 5749.06592 17073.6484 3888.83130 31523.9570 2771.22852 1308.05811 -17.7695484 53.4021072 -243.857452
1910800.00 125965.469 5771.73193 17089.8809 4248.73438 31941.7324 3016.08838 1423.21252 -17.7695484 52.2025032 -242.769104
1911000.00 125965.469 5868.58740 17058.7461 4146.80078 31986.5957 2909.36377 1416.84473 -17.7695484 59.4114304 -238.819107
1911200.00 125965.469 6367.30273 16986.2305 4058.13062 32741.5879 2823.44189 1409.30896 -17.7695484 61.7472954 -236.367416
1911400.00 125965.469 6163.98877 17314.8770 4063.89893 32702.4980 2864.53564 1375.07483 -17.7695484 60.5400505 -236.251526
1911600.00 125965.469 6646.93164 16744.8594 4105.38281 33061.1680 2925.62720 1359.54749 -17.7695484 58.2385216 -238.030075
1911800.00 125965.469 5537.89111 17262.6055 3863.16284 31299.3008 2705.77563 1343.34216 -17.7695484 55.6426544 -241.597580
1912000.00 125965.469 5886.05078 17185.9434 4008.47241 32007.5449 2839.81592 1354.32678 -17.7695484 58.2949829 -243.965363
1912200.00 125965.469 6426.39941 16923.7812 3987.01807 32716.5918 2833.36353 1345.51428 -17.7695484 53.9671974 -245.827042
1912400.00 125965.469 5345.66016 17123.1191 3980.43628 30923.9453 2770.71143 1404.35913 -17.7695484 53.2363243 -247.870529
1912600.00 125965.469 5711.54785 17083.1895 4131.26465 31707.0098 2966.48535 1361.31250 -17.7695484 53.7283134 -250.261719
1912800.00 125965.469 6364.19287 16963.4902 3856.86133 32511.8672 2636.93970 1415.23914 -17.7695484 54.4000397 -249.717499
1913000.00 125965.469 5815.52783 17169.3027 4151.82568 32004.7012 2944.68604 1405.03857 -17.7695484 51.8178253 -249.716873
1913200.00 125965.469 6279.01318 17170.3887 4025.80688 32731.2285 2835.25195 1389.07410 -17.7695484 49.2213249 -247.740646
1913400.00 125965.469 6477.53662 17008.5684 3909.38574 32817.6875 2724.82178 1379.06189 -17.7695484 52.6004219 -247.098236
1913600.00 125965.469 5509.39307 17239.4453 4230.37744 31591.0039 2997.51855 1425.96729 -17.7695484 53.0338364 -246.142136
1913800.00 125965.469 6046.69922 16980.1641 4184.70264 32273.1191 2955.07227 1419.51575 -17.7695484 54.9274483 -244.812607
1914000.00 125965.469 5788.24658 16807.9062 4241.82471 31683.1855 3058.79126 1371.31909 -17.7695484 56.6145401 -244.900146
1914200.00 125965.469 5774.94629 17170.2461 4100.32910 31879.5996 2901.66577 1387.11572 -17.7695484 54.8140259 -243.266113
1914400.00 125965.469 5402.09570 17370.8027 4270.58740 31565.4570 3089.62012 1369.27905 -17.7695484 52.5408134 -240.852158
1914600.00 125965.469 5549.37891 17085.7344 4011.53931 31291.9102 2823.40796 1378.16284 -17.7695484 50.8373909 -240.868927
1914800.00 125965.469 5848.67090 16993.1602 4075.61450 31813.2344 2926.57861 1337.42480 -17.7695484 51.8097038 -240.198792
1915000.00 125965.469 5296.46777 17249.8086 4182.20898 31162.0371 3043.92310 1329.06421 -17.7695484 50.8606224 -241.638977
1915200.00 125965.469 5200.81348 17069.4863 3939.06616 30562.8477 2761.79541 1369.80530 -17.7695484 50.2341652 -242.768524
1915400.00 125965.469 5906.35303 17136.1211 4149.98096 32136.5293 3067.44971 1269.51843 -17.7695484 53.7774696 -240.764542
1915600.00 125965.469 6104.73047 16856.4238 4094.81787 32166.1035 2933.74463 1347.28796 -17.7695484 55.3031998 -241.517899
